path,file,round,subject,session,task
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_3002_S1_1_VRG.csv,S_3002_S1_1_VRG.csv,3,2,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1136_S1_1_VRG.csv,S_1136_S1_1_VRG.csv,1,136,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1264_S1_1_VRG.csv,S_1264_S1_1_VRG.csv,1,264,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1389_S2_1_VRG.csv,S_1389_S2_1_VRG.csv,1,389,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1216_S1_1_VRG.csv,S_1216_S1_1_VRG.csv,1,216,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1015_S1_1_VRG.csv,S_1015_S1_1_VRG.csv,1,15,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1274_S1_1_VRG.csv,S_1274_S1_1_VRG.csv,1,274,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1441_S1_1_VRG.csv,S_1441_S1_1_VRG.csv,1,441,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1449_S1_1_VRG.csv,S_1449_S1_1_VRG.csv,1,449,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1266_S1_1_VRG.csv,S_1266_S1_1_VRG.csv,1,266,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1150_S2_1_VRG.csv,S_1150_S2_1_VRG.csv,1,150,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_2201_S1_1_VRG.csv,S_2201_S1_1_VRG.csv,2,201,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1387_S2_1_VRG.csv,S_1387_S2_1_VRG.csv,1,387,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1189_S1_1_VRG.csv,S_1189_S1_1_VRG.csv,1,189,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1461_S1_1_VRG.csv,S_1461_S1_1_VRG.csv,1,461,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1179_S1_1_VRG.csv,S_1179_S1_1_VRG.csv,1,179,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1335_S1_1_VRG.csv,S_1335_S1_1_VRG.csv,1,335,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1451_S2_1_VRG.csv,S_1451_S2_1_VRG.csv,1,451,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_2233_S2_1_VRG.csv,S_2233_S2_1_VRG.csv,2,233,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_3300_S2_1_VRG.csv,S_3300_S2_1_VRG.csv,3,300,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1421_S2_1_VRG.csv,S_1421_S2_1_VRG.csv,1,421,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1287_S2_1_VRG.csv,S_1287_S2_1_VRG.csv,1,287,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1079_S2_1_VRG.csv,S_1079_S2_1_VRG.csv,1,79,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_3095_S1_1_VRG.csv,S_3095_S1_1_VRG.csv,3,95,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1386_S2_1_VRG.csv,S_1386_S2_1_VRG.csv,1,386,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_3265_S2_1_VRG.csv,S_3265_S2_1_VRG.csv,3,265,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_2112_S2_1_VRG.csv,S_2112_S2_1_VRG.csv,2,112,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1401_S2_1_VRG.csv,S_1401_S2_1_VRG.csv,1,401,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1086_S2_1_VRG.csv,S_1086_S2_1_VRG.csv,1,86,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1250_S2_1_VRG.csv,S_1250_S2_1_VRG.csv,1,250,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_2118_S2_1_VRG.csv,S_2118_S2_1_VRG.csv,2,118,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1442_S1_1_VRG.csv,S_1442_S1_1_VRG.csv,1,442,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1352_S1_1_VRG.csv,S_1352_S1_1_VRG.csv,1,352,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1219_S2_1_VRG.csv,S_1219_S2_1_VRG.csv,1,219,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1078_S1_1_VRG.csv,S_1078_S1_1_VRG.csv,1,78,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1130_S2_1_VRG.csv,S_1130_S2_1_VRG.csv,1,130,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1268_S1_1_VRG.csv,S_1268_S1_1_VRG.csv,1,268,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1354_S2_1_VRG.csv,S_1354_S2_1_VRG.csv,1,354,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1283_S2_1_VRG.csv,S_1283_S2_1_VRG.csv,1,283,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1135_S2_1_VRG.csv,S_1135_S2_1_VRG.csv,1,135,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1288_S2_1_VRG.csv,S_1288_S2_1_VRG.csv,1,288,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_2201_S2_1_VRG.csv,S_2201_S2_1_VRG.csv,2,201,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1289_S1_1_VRG.csv,S_1289_S1_1_VRG.csv,1,289,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1194_S1_1_VRG.csv,S_1194_S1_1_VRG.csv,1,194,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1008_S2_1_VRG.csv,S_1008_S2_1_VRG.csv,1,8,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1041_S2_1_VRG.csv,S_1041_S2_1_VRG.csv,1,41,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1326_S2_1_VRG.csv,S_1326_S2_1_VRG.csv,1,326,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1125_S1_1_VRG.csv,S_1125_S1_1_VRG.csv,1,125,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1229_S1_1_VRG.csv,S_1229_S1_1_VRG.csv,1,229,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1241_S2_1_VRG.csv,S_1241_S2_1_VRG.csv,1,241,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_3387_S1_1_VRG.csv,S_3387_S1_1_VRG.csv,3,387,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1335_S2_1_VRG.csv,S_1335_S2_1_VRG.csv,1,335,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1259_S1_1_VRG.csv,S_1259_S1_1_VRG.csv,1,259,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1247_S2_1_VRG.csv,S_1247_S2_1_VRG.csv,1,247,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1206_S1_1_VRG.csv,S_1206_S1_1_VRG.csv,1,206,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1035_S1_1_VRG.csv,S_1035_S1_1_VRG.csv,1,35,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1142_S2_1_VRG.csv,S_1142_S2_1_VRG.csv,1,142,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1267_S1_1_VRG.csv,S_1267_S1_1_VRG.csv,1,267,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1009_S2_1_VRG.csv,S_1009_S2_1_VRG.csv,1,9,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1433_S2_1_VRG.csv,S_1433_S2_1_VRG.csv,1,433,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_3261_S1_1_VRG.csv,S_3261_S1_1_VRG.csv,3,261,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1448_S1_1_VRG.csv,S_1448_S1_1_VRG.csv,1,448,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1201_S1_1_VRG.csv,S_1201_S1_1_VRG.csv,1,201,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1047_S2_1_VRG.csv,S_1047_S2_1_VRG.csv,1,47,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1178_S2_1_VRG.csv,S_1178_S2_1_VRG.csv,1,178,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1025_S2_1_VRG.csv,S_1025_S2_1_VRG.csv,1,25,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1265_S1_1_VRG.csv,S_1265_S1_1_VRG.csv,1,265,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1244_S2_1_VRG.csv,S_1244_S2_1_VRG.csv,1,244,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1125_S2_1_VRG.csv,S_1125_S2_1_VRG.csv,1,125,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1112_S2_1_VRG.csv,S_1112_S2_1_VRG.csv,1,112,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1373_S2_1_VRG.csv,S_1373_S2_1_VRG.csv,1,373,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1116_S2_1_VRG.csv,S_1116_S2_1_VRG.csv,1,116,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_3339_S2_1_VRG.csv,S_3339_S2_1_VRG.csv,3,339,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_3309_S2_1_VRG.csv,S_3309_S2_1_VRG.csv,3,309,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1309_S1_1_VRG.csv,S_1309_S1_1_VRG.csv,1,309,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_2220_S1_1_VRG.csv,S_2220_S1_1_VRG.csv,2,220,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1383_S2_1_VRG.csv,S_1383_S2_1_VRG.csv,1,383,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1141_S1_1_VRG.csv,S_1141_S1_1_VRG.csv,1,141,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1259_S2_1_VRG.csv,S_1259_S2_1_VRG.csv,1,259,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1255_S1_1_VRG.csv,S_1255_S1_1_VRG.csv,1,255,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1063_S1_1_VRG.csv,S_1063_S1_1_VRG.csv,1,63,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1397_S1_1_VRG.csv,S_1397_S1_1_VRG.csv,1,397,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1180_S2_1_VRG.csv,S_1180_S2_1_VRG.csv,1,180,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1345_S1_1_VRG.csv,S_1345_S1_1_VRG.csv,1,345,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_3089_S1_1_VRG.csv,S_3089_S1_1_VRG.csv,3,89,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1199_S2_1_VRG.csv,S_1199_S2_1_VRG.csv,1,199,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1140_S2_1_VRG.csv,S_1140_S2_1_VRG.csv,1,140,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1180_S1_1_VRG.csv,S_1180_S1_1_VRG.csv,1,180,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_2246_S1_1_VRG.csv,S_2246_S1_1_VRG.csv,2,246,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_3345_S2_1_VRG.csv,S_3345_S2_1_VRG.csv,3,345,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1158_S1_1_VRG.csv,S_1158_S1_1_VRG.csv,1,158,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_2165_S2_1_VRG.csv,S_2165_S2_1_VRG.csv,2,165,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1045_S1_1_VRG.csv,S_1045_S1_1_VRG.csv,1,45,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1238_S2_1_VRG.csv,S_1238_S2_1_VRG.csv,1,238,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1390_S1_1_VRG.csv,S_1390_S1_1_VRG.csv,1,390,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1384_S1_1_VRG.csv,S_1384_S1_1_VRG.csv,1,384,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1393_S2_1_VRG.csv,S_1393_S2_1_VRG.csv,1,393,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1008_S1_1_VRG.csv,S_1008_S1_1_VRG.csv,1,8,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1301_S2_1_VRG.csv,S_1301_S2_1_VRG.csv,1,301,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1447_S1_1_VRG.csv,S_1447_S1_1_VRG.csv,1,447,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1205_S1_1_VRG.csv,S_1205_S1_1_VRG.csv,1,205,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1377_S1_1_VRG.csv,S_1377_S1_1_VRG.csv,1,377,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1246_S1_1_VRG.csv,S_1246_S1_1_VRG.csv,1,246,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1070_S2_1_VRG.csv,S_1070_S2_1_VRG.csv,1,70,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1206_S2_1_VRG.csv,S_1206_S2_1_VRG.csv,1,206,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1328_S1_1_VRG.csv,S_1328_S1_1_VRG.csv,1,328,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1021_S2_1_VRG.csv,S_1021_S2_1_VRG.csv,1,21,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1413_S1_1_VRG.csv,S_1413_S1_1_VRG.csv,1,413,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1317_S2_1_VRG.csv,S_1317_S2_1_VRG.csv,1,317,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1333_S1_1_VRG.csv,S_1333_S1_1_VRG.csv,1,333,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_3201_S1_1_VRG.csv,S_3201_S1_1_VRG.csv,3,201,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1429_S2_1_VRG.csv,S_1429_S2_1_VRG.csv,1,429,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1090_S1_1_VRG.csv,S_1090_S1_1_VRG.csv,1,90,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1432_S2_1_VRG.csv,S_1432_S2_1_VRG.csv,1,432,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1356_S1_1_VRG.csv,S_1356_S1_1_VRG.csv,1,356,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1315_S2_1_VRG.csv,S_1315_S2_1_VRG.csv,1,315,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1449_S2_1_VRG.csv,S_1449_S2_1_VRG.csv,1,449,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1076_S2_1_VRG.csv,S_1076_S2_1_VRG.csv,1,76,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1403_S2_1_VRG.csv,S_1403_S2_1_VRG.csv,1,403,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1220_S2_1_VRG.csv,S_1220_S2_1_VRG.csv,1,220,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1006_S2_1_VRG.csv,S_1006_S2_1_VRG.csv,1,6,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1033_S2_1_VRG.csv,S_1033_S2_1_VRG.csv,1,33,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1434_S1_1_VRG.csv,S_1434_S1_1_VRG.csv,1,434,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1162_S1_1_VRG.csv,S_1162_S1_1_VRG.csv,1,162,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1302_S2_1_VRG.csv,S_1302_S2_1_VRG.csv,1,302,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1042_S1_1_VRG.csv,S_1042_S1_1_VRG.csv,1,42,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1350_S2_1_VRG.csv,S_1350_S2_1_VRG.csv,1,350,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1294_S1_1_VRG.csv,S_1294_S1_1_VRG.csv,1,294,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1052_S1_1_VRG.csv,S_1052_S1_1_VRG.csv,1,52,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1453_S2_1_VRG.csv,S_1453_S2_1_VRG.csv,1,453,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1072_S1_1_VRG.csv,S_1072_S1_1_VRG.csv,1,72,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1228_S2_1_VRG.csv,S_1228_S2_1_VRG.csv,1,228,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1212_S1_1_VRG.csv,S_1212_S1_1_VRG.csv,1,212,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_2019_S1_1_VRG.csv,S_2019_S1_1_VRG.csv,2,19,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1317_S1_1_VRG.csv,S_1317_S1_1_VRG.csv,1,317,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1208_S1_1_VRG.csv,S_1208_S1_1_VRG.csv,1,208,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1262_S2_1_VRG.csv,S_1262_S2_1_VRG.csv,1,262,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1109_S1_1_VRG.csv,S_1109_S1_1_VRG.csv,1,109,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_3201_S2_1_VRG.csv,S_3201_S2_1_VRG.csv,3,201,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1014_S1_1_VRG.csv,S_1014_S1_1_VRG.csv,1,14,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_3002_S2_1_VRG.csv,S_3002_S2_1_VRG.csv,3,2,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1058_S2_1_VRG.csv,S_1058_S2_1_VRG.csv,1,58,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1070_S1_1_VRG.csv,S_1070_S1_1_VRG.csv,1,70,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_2130_S2_1_VRG.csv,S_2130_S2_1_VRG.csv,2,130,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1093_S2_1_VRG.csv,S_1093_S2_1_VRG.csv,1,93,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1038_S1_1_VRG.csv,S_1038_S1_1_VRG.csv,1,38,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1368_S2_1_VRG.csv,S_1368_S2_1_VRG.csv,1,368,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_3358_S2_1_VRG.csv,S_3358_S2_1_VRG.csv,3,358,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1169_S1_1_VRG.csv,S_1169_S1_1_VRG.csv,1,169,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1167_S2_1_VRG.csv,S_1167_S2_1_VRG.csv,1,167,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1039_S1_1_VRG.csv,S_1039_S1_1_VRG.csv,1,39,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1403_S1_1_VRG.csv,S_1403_S1_1_VRG.csv,1,403,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1148_S2_1_VRG.csv,S_1148_S2_1_VRG.csv,1,148,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1303_S1_1_VRG.csv,S_1303_S1_1_VRG.csv,1,303,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_2137_S2_1_VRG.csv,S_2137_S2_1_VRG.csv,2,137,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1207_S1_1_VRG.csv,S_1207_S1_1_VRG.csv,1,207,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1075_S1_1_VRG.csv,S_1075_S1_1_VRG.csv,1,75,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1442_S2_1_VRG.csv,S_1442_S2_1_VRG.csv,1,442,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1162_S2_1_VRG.csv,S_1162_S2_1_VRG.csv,1,162,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_3345_S1_1_VRG.csv,S_3345_S1_1_VRG.csv,3,345,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1365_S2_1_VRG.csv,S_1365_S2_1_VRG.csv,1,365,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_3450_S1_1_VRG.csv,S_3450_S1_1_VRG.csv,3,450,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_2171_S1_1_VRG.csv,S_2171_S1_1_VRG.csv,2,171,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1010_S1_1_VRG.csv,S_1010_S1_1_VRG.csv,1,10,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1415_S1_1_VRG.csv,S_1415_S1_1_VRG.csv,1,415,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_2308_S2_1_VRG.csv,S_2308_S2_1_VRG.csv,2,308,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_2023_S1_1_VRG.csv,S_2023_S1_1_VRG.csv,2,23,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1030_S2_1_VRG.csv,S_1030_S2_1_VRG.csv,1,30,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1209_S1_1_VRG.csv,S_1209_S1_1_VRG.csv,1,209,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1340_S1_1_VRG.csv,S_1340_S1_1_VRG.csv,1,340,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1385_S1_1_VRG.csv,S_1385_S1_1_VRG.csv,1,385,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1080_S1_1_VRG.csv,S_1080_S1_1_VRG.csv,1,80,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_3333_S1_1_VRG.csv,S_3333_S1_1_VRG.csv,3,333,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1197_S2_1_VRG.csv,S_1197_S2_1_VRG.csv,1,197,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_3339_S1_1_VRG.csv,S_3339_S1_1_VRG.csv,3,339,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_3244_S2_1_VRG.csv,S_3244_S2_1_VRG.csv,3,244,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_3300_S1_1_VRG.csv,S_3300_S1_1_VRG.csv,3,300,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1037_S2_1_VRG.csv,S_1037_S2_1_VRG.csv,1,37,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1166_S1_1_VRG.csv,S_1166_S1_1_VRG.csv,1,166,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1100_S2_1_VRG.csv,S_1100_S2_1_VRG.csv,1,100,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_2103_S1_1_VRG.csv,S_2103_S1_1_VRG.csv,2,103,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1428_S1_1_VRG.csv,S_1428_S1_1_VRG.csv,1,428,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1396_S2_1_VRG.csv,S_1396_S2_1_VRG.csv,1,396,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_2100_S2_1_VRG.csv,S_2100_S2_1_VRG.csv,2,100,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1161_S2_1_VRG.csv,S_1161_S2_1_VRG.csv,1,161,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1273_S1_1_VRG.csv,S_1273_S1_1_VRG.csv,1,273,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1205_S2_1_VRG.csv,S_1205_S2_1_VRG.csv,1,205,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1251_S2_1_VRG.csv,S_1251_S2_1_VRG.csv,1,251,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1464_S2_1_VRG.csv,S_1464_S2_1_VRG.csv,1,464,2,VRG
